#  mag    s2    col   pd
      -14.688074      0.41330362      0.82146179       118.33270
      -16.900961       1.4591729       1.4648058       65.751020
      -16.488047       1.9441209       1.0644446       98.584086
      -14.940708      -1.6718176       1.4051661       125.40284
      -15.144414      0.98411247       1.3600950       101.95887
      -14.933517     -0.45389258       1.4168698       97.288085
      -15.661045      0.91629428       1.6341786       94.953124
      -16.820194       1.7273189      0.58965512       100.73358
      -15.358380     -0.38745331       1.4452800       117.40092
      -17.085549       1.7572224      0.77462235       108.87497
      -13.744208     0.025682252       1.7139618       81.339471
      -15.100238     0.065527461       1.2519938       98.115493
      -15.026167       1.5323614       1.3723479       88.537449
      -15.110115      0.70085745       1.3211414       99.513044
      -15.931006      0.70318123       1.3837319       74.675440
      -15.307823     0.099323505       2.0546075       46.030403
      -15.401805      -1.4578891       1.1703174       101.59843
      -15.143044      -1.0195799       1.3463473       98.601746
      -15.802152       1.0246749       1.5234938       98.835579
      -14.243774     -0.28706525       1.5442946       108.00562
      -16.390177       2.0196599      0.71606411       121.48000
      -16.302306       1.3983037       1.1750979       111.86871
      -15.684697      0.76372004       1.0583694       98.576079
      -15.056419       1.2990438       1.2928177       114.39760
      -14.774280       1.2287131       1.0735388       104.16234
      -16.763653       1.3118689      0.76399416       123.36974
      -14.997212       1.4826365       1.3685600       77.475462
      -16.726662       1.3515102       1.2765475       109.70397
      -15.784063       1.8970649       1.4761041       53.208108
      -16.878215       2.5705066      0.68347853       98.885302
      -17.291919       1.3479980       1.5157900       78.428945
      -16.031979      0.29824571       1.4366486       92.240592
      -15.140824      0.32598145       1.4392289       103.16433
      -15.358873      0.11114202       1.6008563       100.55406
      -16.188708       1.7506303       1.3015829       62.438957
      -14.616655     -0.62936783       1.8953140       78.771223
      -17.204713       2.1256476      0.90277281       87.899225
      -14.657106     -0.85170993       1.8379904       84.068444
      -15.261280      0.57127749       1.5872288       84.519492
      -14.973358       1.1132347       1.1969504       117.67295
      -15.118550     -0.64754474       1.2081143       104.71005
      -13.991424      -2.6611775       1.7313615       81.588468
      -15.154014       1.9242693       1.1325459       64.328316
      -15.504183       1.0022552       1.2189126       83.878905
      -16.052286    -0.075227873      0.72796661       135.59669
      -16.072129      0.79795719       1.5020885       100.51539
      -15.393529      0.71593782       1.3381369       106.15714
      -14.623985      -1.0007908       1.1600563       75.948900
      -16.938565      0.70305853       1.3703015       90.175965
      -16.384737       1.5908729       1.5839060       82.714866
      -15.932042      0.30412554      0.81710670       108.86468
      -16.010007      0.93915614      0.88662846       92.393227
      -14.911819      0.15328584       1.1583245       107.66543
      -15.669607      0.71123613      0.94609410       91.461874
      -14.960572      0.37784070       1.1143390       111.95644
      -15.128268     -0.11676724       1.3478720       130.92870
      -16.092228       2.0532223       1.4462572       55.990096
      -14.745859     -0.78377634       1.6745709       97.643649
      -14.763035     -0.88225116       1.6685083       85.336943
      -13.484763     -0.40457814       1.4828273       116.09661
      -15.530704     -0.62454089       1.6330791       102.97314
      -16.901400       1.8201491       1.1757107       108.86173
      -13.489274     -0.21311065       1.7605812       79.941531
      -16.711472       1.8885612      0.85327842       97.883889
      -16.628602       1.3791697       1.1161109       91.016801
      -14.838739     -0.37935234       1.8229128       70.072804
      -16.372224     -0.12551225       1.6038462       71.060506
      -14.155015    -0.096455277      0.70436817       147.21917
      -16.437224       1.1472403       1.7147263       68.378874
      -14.759730     -0.90658041       1.4467053       108.89647
      -15.674668     -0.97867470       1.6587086       65.721164
      -16.045328     -0.13246006       1.5655390       67.909254
      -13.841018      -1.0423747       1.6052691       86.848255
      -14.823024     0.084800501       1.5678942       91.329495
      -15.647799     -0.96929045       1.6532216       76.817576
      -14.509012      -1.2004392       1.5802385       119.59662
      -14.672119      0.67339619       1.5279425       104.74358
      -14.399640     -0.51224101       1.1312966       117.52713
      -16.033946      0.82332318       1.7801524       52.127240
      -15.622183       1.6725013       1.6686854       51.204575
      -16.162948       1.2032844       2.0585106       50.258378
      -16.696490       1.5337288       1.2496170       69.130566
      -14.465660     -0.18990633       1.2200731       100.54654
      -15.535151     -0.16297045      0.97792079       120.99899
      -13.849470     -0.47715386       1.7155340       91.729221
      -14.688912      0.23215371       1.5294655       90.327993
      -17.332570       2.1412885       1.0289788       66.502967
      -14.030834       1.1360404      0.57580681       157.60112
      -15.706627     -0.57952494       1.2493947       109.66478
      -16.542690       2.3319044      0.81901444       105.22397
      -15.444049     -0.76539592       1.0321178       112.02288
      -14.073373     -0.14142015       1.6570747       77.483430
      -14.965066       1.9340537       1.7696142       80.386103
      -14.647129      0.14601546       1.3622396       92.103246
      -15.944173      0.15057772      0.98336560       132.26283
      -17.230000       1.5549278       1.5144712       68.217822
      -16.225094       1.1868690       1.0593692       85.648587
      -16.572451       1.2722031      0.81130124       115.26335
      -16.769307       1.6485861       1.0142686       88.579026
      -13.636428     -0.53356420       1.4571139       85.982604
      -15.436892       1.7279250       1.2651606       95.791482
      -15.698689      0.72926624       1.0462851       95.688583
      -15.197400     -0.31944868       1.6789636       77.490418
      -15.386220      0.92255624       1.4642619       110.10946
      -14.959119       1.1465941       2.0936328       74.419497
      -16.600212      0.80767088       1.4696359       95.437104
      -14.439074    -0.021223701       1.2731746       129.94383
      -16.575282       1.0916856       1.4964114       80.145888
      -15.897791      0.81751120       2.1538304       74.835340
      -13.792729      0.15009677       1.4645735       105.21444
      -15.779827      0.22402903       1.2634499       87.845889
      -15.951394     -0.36386188       1.2370918       95.899587
      -16.448367       1.8879400       1.0996924       100.91074
      -15.660827     -0.21632095       1.0870186       130.08189
      -15.281452       1.3178187       1.3992900       80.175673
      -16.832265       1.5265954      0.87399131       102.61779
      -15.641080       1.5553524       1.2471681       89.895272
      -14.023137      -1.5956971       1.5405142       114.33681
      -15.042840     -0.21861872       1.2230593       123.05532
